signal_index,signal_time,entry_index,entry_time,exit_index,exit_time,direction,entry,stop,target,exit_price,gross_r,cost_r,net_r,outcome,structure_key,symbol_metadata_version,spread_price,spread_points,spread_pips,entry_slippage_price,exit_slippage_price,slippage_price_round_trip,commission_usd_round_turn,commission,spread_r,slippage_r,commission_r,swap_r,price_cost_round_trip,total_cost,total_cost_r,partial_taken,break_even_activated,ambiguous_bar,unresolved_open_position,management_events,experiment_id,strategy_id,strategy_version,symbol
69010,2026-05-22 11:35,69011,2026-05-22 11:40,69025,2026-05-22 12:50,short,4521.85,4529.454,4506.642,4529.454,-1.0,0.046028,-1.046028,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-05-22 11:10@4527.35000|poi@bearish_order_block@2026-05-22 11:15@4523.70000@4528.71000|confirm@2026-05-22 11:35|choch@2026-05-22 11:35@4531.17000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0328774329,0.0131509732,0.0,0.0,0.35,0.35,0.0460284061,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
69236,2026-05-25 07:25,69237,2026-05-25 07:30,69247,2026-05-25 08:20,long,4565.12,4559.47368,4576.41264,4559.47368,-1.0,0.061987,-1.061987,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-05-25 06:50@4559.40000|poi@bullish_order_block@2026-05-25 07:10@4559.87000@4562.50000|confirm@2026-05-25 07:25|choch@2026-05-25 07:25@4556.50000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0442766262,0.0177106505,0.0,0.0,0.35,0.35,0.0619872767,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
69259,2026-05-25 09:20,69260,2026-05-25 09:25,69270,2026-05-25 10:15,long,4556.36,4549.82707,4569.42586,4556.36,0.5,0.053575,0.446425,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-05-25 09:05@4551.90000|poi@bullish_order_block@2026-05-25 09:05@4550.39000@4553.67000|confirm@2026-05-25 09:20|choch@2026-05-25 09:20@4550.39000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0382676686,0.0153070674,0.0,0.0,0.35,0.35,0.053574736,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 6}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 6}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4556.36, 'bar': 6})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
69564,2026-05-26 14:15,69565,2026-05-26 14:20,69568,2026-05-26 14:35,short,4529.94,4536.81364,4516.19271,4516.19271,1.500001,0.050919,1.449082,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2026-05-26 13:50@4538.80000|poi@bearish_order_block@2026-05-26 14:00@4532.85000@4536.18000|confirm@2026-05-26 14:15|choch@2026-05-26 14:15@4540.47000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0363708312,0.0145483325,0.0,0.0,0.35,0.35,0.0509191636,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 1}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 1}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4529.94, 'bar': 1})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
70302,2026-05-29 06:45,70303,2026-05-29 06:50,70309,2026-05-29 07:20,long,4499.91,4494.33343,4511.06314,4511.06314,2.0,0.062763,1.937237,TARGET,ST-C1|1.0.0|XAUUSD|long|sweep@2026-05-29 05:30@4501.10000|poi@bullish_order_block@2026-05-29 06:35@4494.81000@4497.98000|confirm@2026-05-29 06:45|choch@2026-05-29 06:45@4494.81000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0448304244,0.0179321698,0.0,0.0,0.35,0.35,0.0627625942,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
70676,2026-06-01 14:55,70677,2026-06-01 15:00,70682,2026-06-01 15:25,short,4505.81,4510.37436,4496.68129,4505.81,0.5,0.076681,0.423319,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-06-01 14:20@4510.90000|poi@bearish_order_block@2026-06-01 14:45@4506.78000@4509.73000|confirm@2026-06-01 14:55|choch@2026-06-01 14:55@4512.87000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0547721915,0.0219088766,0.0,0.0,0.35,0.35,0.0766810681,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 3}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 3}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4505.81, 'bar': 3})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
71130,2026-06-03 06:45,71131,2026-06-03 06:50,71133,2026-06-03 07:00,short,4482.87,4486.35829,4474.79,4486.35829,-1.0,0.100336,-1.100336,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-06-03 05:40@4481.36000|poi@bearish_order_block@2026-06-03 06:35@4483.38000@4485.82000|confirm@2026-06-03 06:45|choch@2026-06-03 06:45@4485.82000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0716683533,0.0286673413,0.0,0.0,0.35,0.35,0.1003356946,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
71136,2026-06-03 07:15,71137,2026-06-03 07:20,71144,2026-06-03 07:55,short,4481.34,4487.27082,4469.47836,4469.47836,1.5,0.059014,1.440986,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2026-06-03 06:50@4485.82000|poi@bearish_order_block@2026-06-03 07:10@4484.51000@4486.87000|confirm@2026-06-03 07:15|choch@2026-06-03 07:15@4485.82000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0421526871,0.0168610749,0.0,0.0,0.35,0.35,0.059013762,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 2}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 2}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4481.34, 'bar': 2})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
71696,2026-06-05 07:55,71697,2026-06-05 08:00,71708,2026-06-05 08:55,long,4444.92,4438.75039,4457.25921,4438.75039,-1.0,0.05673,-1.05673,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-06-05 07:30@4438.29000|poi@bullish_order_block@2026-06-05 07:40@4439.25000@4444.08000|confirm@2026-06-05 07:55|choch@2026-06-05 07:55@4437.52000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0405211999,0.01620848,0.0,0.0,0.35,0.35,0.0567296798,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
72239,2026-06-09 07:10,72240,2026-06-09 07:15,72248,2026-06-09 07:55,short,4332.28,4338.76186,4319.31629,4332.28,0.5,0.053997,0.446003,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-06-09 06:15@4340.91000|poi@bearish_order_block@2026-06-09 07:05@4334.92000@4338.08000|confirm@2026-06-09 07:10|choch@2026-06-09 07:10@4341.91000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0385691761,0.0154276705,0.0,0.0,0.35,0.35,0.0539968466,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 3}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 3}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4332.28, 'bar': 3})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
72263,2026-06-09 09:10,72264,2026-06-09 09:15,72276,2026-06-09 10:15,short,4341.21,4349.53504,4324.55993,4324.55993,1.499999,0.042042,1.457958,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2026-06-09 06:15@4340.91000|poi@bearish_order_block@2026-06-09 09:00@4342.84000@4348.78000|confirm@2026-06-09 09:10|choch@2026-06-09 09:10@4348.78000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0300298857,0.0120119543,0.0,0.0,0.35,0.35,0.04204184,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 3}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 3}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4341.21, 'bar': 3})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
72843,2026-06-11 11:30,72844,2026-06-11 11:35,72858,2026-06-11 12:45,short,4095.3,4112.76989,4060.36021,4095.3,0.5,0.020034,0.479966,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-06-11 11:00@4110.51000|poi@bearish_order_block@2026-06-11 11:05@4105.18000@4111.93000|confirm@2026-06-11 11:30|choch@2026-06-11 11:30@4112.60000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0143103362,0.0057241345,0.0,0.0,0.35,0.35,0.0200344707,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 11}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 11}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4095.3, 'bar': 11})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
73911,2026-06-17 08:30,73912,2026-06-17 08:35,73920,2026-06-17 09:15,long,4329.84,4324.17475,4341.1705,4324.17475,-1.0,0.06178,-1.06178,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-06-17 06:15@4329.73000|poi@bullish_order_block@2026-06-17 08:20@4324.78000@4326.57000|confirm@2026-06-17 08:30|choch@2026-06-17 08:30@4321.11000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0441286792,0.0176514717,0.0,0.0,0.35,0.35,0.0617801509,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
74662,2026-06-22 06:05,74663,2026-06-22 06:10,74686,2026-06-22 08:05,short,4182.65,4190.73532,4153.74,4182.65,0.5,0.043288,0.456712,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-06-22 03:30@4170.36000|poi@bearish_order_block@2026-06-22 06:00@4186.54000@4189.91000|confirm@2026-06-22 06:05|choch@2026-06-22 06:05@4200.21000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0309202357,0.0123680943,0.0,0.0,0.35,0.35,0.04328833,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 1}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 1}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4182.65, 'bar': 1})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
74731,2026-06-22 11:50,74732,2026-06-22 11:55,74734,2026-06-22 12:05,long,4195.51,4190.017,4206.496,4206.496,1.5,0.063717,1.436283,TARGET,ST-C1|1.0.0|XAUUSD|long|sweep@2026-06-22 10:30@4197.12000|poi@bullish_order_block@2026-06-22 11:35@4190.56000@4194.25000|confirm@2026-06-22 11:50|choch@2026-06-22 11:50@4189.07000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0455124704,0.0182049882,0.0,0.0,0.35,0.35,0.0637174586,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 1}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 1}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4195.51, 'bar': 1})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
75029,2026-06-23 13:40,75030,2026-06-23 13:45,75034,2026-06-23 14:05,short,4126.49,4132.84357,4113.78286,4126.49,0.5,0.055087,0.444913,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-06-23 12:05@4110.92000|poi@bearish_order_block@2026-06-23 13:30@4129.24000@4132.13000|confirm@2026-06-23 13:40|choch@2026-06-23 13:40@4133.05000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0393479571,0.0157391829,0.0,0.0,0.35,0.35,0.05508714,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 2}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 2}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4126.49, 'bar': 2})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
75508,2026-06-25 07:35,75509,2026-06-25 07:40,75513,2026-06-25 08:00,short,3987.54,3998.06089,3966.49821,3998.06089,-1.0,0.033267,-1.033267,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-06-25 06:00@3988.12000|poi@bearish_order_block@2026-06-25 07:20@3990.49000@3997.11000|confirm@2026-06-25 07:35|choch@2026-06-25 07:35@3997.55000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0237622483,0.0095048993,0.0,0.0,0.35,0.35,0.0332671476,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
76109,2026-06-29 11:40,76110,2026-06-29 11:45,76124,2026-06-29 12:55,short,4055.64,4067.18739,4032.54521,4032.54521,1.5,0.03031,1.469691,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2026-06-29 10:50@4066.30000|poi@bearish_order_block@2026-06-29 11:30@4060.87000@4066.58000|confirm@2026-06-29 11:40|choch@2026-06-29 11:40@4066.58000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.021649914,0.0086599656,0.0,0.0,0.35,0.35,0.0303098795,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 2}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 2}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4055.64, 'bar': 2})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
76384,2026-06-30 11:35,76385,2026-06-30 11:40,76404,2026-06-30 13:15,short,4019.27,4027.04371,3984.0,4027.04371,-1.0,0.045024,-1.045024,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-06-30 10:25@4033.94000|poi@bearish_order_block@2026-06-30 11:25@4020.78000@4026.28000|confirm@2026-06-30 11:35|choch@2026-06-30 11:35@4037.55000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0321596767,0.0128638707,0.0,0.0,0.35,0.35,0.0450235473,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
77746,2026-07-07 14:05,77747,2026-07-07 14:10,77748,2026-07-07 14:15,short,4132.26,4136.03039,4124.71921,4136.03039,-1.0,0.092829,-1.092829,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-07-07 13:10@4133.70000|poi@bearish_order_block@2026-07-07 13:50@4133.46000@4135.63000|confirm@2026-07-07 14:05|choch@2026-07-07 14:05@4137.05000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0663061381,0.0265224552,0.0,0.0,0.35,0.35,0.0928285933,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
77936,2026-07-08 06:55,77937,2026-07-08 07:00,77950,2026-07-08 08:05,short,4123.39,4129.75629,4110.65743,4129.75629,-1.0,0.054977,-1.054977,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-07-08 03:25@4106.54000|poi@bearish_order_block@2026-07-08 06:45@4125.84000@4129.08000|confirm@2026-07-08 06:55|choch@2026-07-08 06:55@4129.08000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.039269339,0.0157077356,0.0,0.0,0.35,0.35,0.0549770746,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
78831,2026-07-13 12:30,78832,2026-07-13 12:35,78845,2026-07-13 13:40,short,4071.79,4075.62679,4056.06,4056.06,2.549891,0.091222,2.458669,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2026-07-13 10:35@4061.20000|poi@bearish_order_block@2026-07-13 12:20@4072.75000@4075.12000|confirm@2026-07-13 12:30|choch@2026-07-13 12:30@4078.47000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0651586352,0.0260634541,0.0,0.0,0.35,0.35,0.0912220893,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 5}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 5}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4071.79, 'bar': 5})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
79657,2026-07-16 12:20,79658,2026-07-16 12:25,79682,2026-07-16 14:25,short,4032.67,4037.81568,4022.37864,4022.37864,1.5,0.068018,1.431982,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2026-07-16 12:00@4036.53000|poi@bearish_order_block@2026-07-16 12:10@4035.70000@4037.42000|confirm@2026-07-16 12:20|choch@2026-07-16 12:20@4036.53000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0485844436,0.0194337775,0.0,0.0,0.35,0.35,0.0680182211,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 21}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 21}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4032.67, 'bar': 21})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
79866,2026-07-17 06:45,79867,2026-07-17 06:50,79876,2026-07-17 07:35,short,3994.93,4001.27489,3982.24021,3982.24021,1.500001,0.055163,1.444838,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2026-07-17 04:05@3990.90000|poi@bearish_order_block@2026-07-17 06:35@3997.00000@4000.45000|confirm@2026-07-17 06:45|choch@2026-07-17 06:45@4008.64000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0394017863,0.0157607145,0.0,0.0,0.35,0.35,0.0551625008,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 3}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 3}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 3994.93, 'bar': 3})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
